Frame,Distance1,Distance2,AngleChange1,AngleChange2,Distance_h1,Distance_h2,Distance_v1,Distance_v2
184,0.0737810024869678,0.0019805884691879824,0.012316075097212074,0.0001820165555576345,0.010706234501138794,0.028370139257086226,5.91278076171875e-05,0.19037435656994237
185,1.639166637927147,1.1172071468519735,0.1929332524608074,-0.20176358449408272,8.478267572461204,8.303049388054601,0.29304184250819637,1.2892336760643857
186,0.0843371589010331,0.16381517853470007,-0.0014157276480414136,0.014284014027408922,0.20400202756229405,0.00012582719804741396,0.21047214690480567,1.105496355662384
187,0.08506954310967223,0.1554984256083586,0.007722812943459489,-0.02315886313948151,0.10888221970915686,0.06528844819436651,0.16814444893632197,0.7867141848510301
188,0.11626945753205736,0.15346508419623825,0.0057587432416080775,-0.024984404511657902,0.11564262052895803,0.0853544799952024,0.23917032230826218,0.9189637736656223
189,0.18722304115032196,0.1288728526229739,0.01952549485509569,0.003057268817531403,0.294780046578843,0.17240913796923082,0.13567167983492215,0.24433720875751624
190,0.0,0.0,0.0,0.0,0.00018310546875,6.103515625e-05,0.0003187042018769138,0.3432391716835565
191,0.2233261604604332,0.33847163527523955,0.02428804562664199,0.04273168169752866,0.14697900549269,0.37521237578306893,0.2647870672800515,0.5478664674958305
192,10.980591477801017,10.725634086048942,1.8454712545830831,-1.9334218760300965,7.875187409910863,8.518035277432487,0.2486388264004344,0.24189904169860296
193,0.09661171189982601,0.03785011446203564,0.01623498616656873,0.005429350610904601,0.08172633062070321,0.1128051222821825,0.15486185914054307,0.293440908792052
194,0.13375777553969811,0.04446980813631294,0.02197889560835542,0.0003033616641573361,0.13901996243242332,0.1642206684122085,0.1695357931383685,0.4086722274892516
195,0.07841887040053373,0.07354121518852003,-0.003484959857858321,0.006927359962467796,0.1709040858833942,0.0673255400587477,0.07226213746519627,0.5622696437959742
196,0.09952191645936746,0.07452748108177422,0.003625327977261047,-0.00550110352865386,0.17460187942835928,0.04452890088761835,0.06270793697006782,0.4113510395343986
197,0.1279768529243264,0.07789219501715172,-0.013156217335390432,0.0124355510679006,0.18671854659592152,0.12034184296215573,0.07408292800281743,0.6746333217953999
198,0.07771978193394828,0.05944924480994864,-0.009095372202117548,0.008019000915977688,0.13945510459477903,0.08001604814236894,0.07083468121465473,0.3921105936338919
199,0.37612145839664257,0.21469247217056542,-0.03165678233554507,0.002545387932444995,0.08295131892668435,0.04309795201750785,7.507851336510519,0.5909128416132434
200,0.05694135217166187,0.23128210220275264,0.0036916879625987454,-0.00021187022899113531,0.15170548075549026,0.07253146890346722,0.21515776163119513,0.7722350705421155
201,0.038762129838634404,0.0568612504415519,0.0036954266907277817,-0.00710645557978384,0.19468574096044225,0.15357517514300337,0.17185306820037047,0.4529467429387476
202,0.0001220703125,0.0,-1.0123862129805342e-05,0.0,8.631674575031098e-05,6.103515625e-05,0.0326050164463035,0.00018310546875
203,0.11417183534844162,0.10879763136286738,-0.014264685901765167,0.018613521567926325,0.050897145068256135,0.03959560209381923,0.0004174272900029015,0.05736213742688346
204,0.07998458702653972,0.19874857836415818,-0.011388789911159478,-0.02439848415221119,0.15081752837268356,0.08124201166790741,0.2417026847220724,0.5718960170583893
205,0.2715618654162474,0.09050660147780779,-0.008650691313646843,-0.01464953377876285,0.13448682570482096,0.0338202101410048,0.11899410901521208,0.45740938845563284
206,1.1250952061130708,0.9976357384912901,0.10643107161864555,0.14366892247789328,0.1239857203284998,0.062117958675294994,7.843084076531835,0.40704292163479044
207,0.10821939408047025,0.12840071079921397,0.015394000135572796,-0.021819344447472206,0.126435692568243,0.18106303108356028,0.22514377246237702,0.8733393714662077
208,0.1991686383968446,0.167270016583623,0.03177800331526322,-0.030132621134249804,0.16777462331599252,0.12666617388757523,0.28777204087717717,0.20142338594765533
209,0.2163622167525591,0.16456165900343303,-0.033853753178068505,0.029444412399409925,0.15956075959576968,0.16067298532811056,0.32318889871594586,0.2520405004238084
210,0.09741126803462642,0.13624824216566145,-0.012381388074424711,0.024165179154059725,0.11985183885598552,0.11935234409687374,0.24142062216289972,0.8667354973735578
211,0.21954376246134405,0.10010854150155103,-0.0047288670568249955,0.01570738943619452,0.0446160416874268,0.12128938745525769,0.16431632131204854,0.20922923672172358
212,0.17629476350795975,0.09383921054305212,-0.0005618152319245125,0.015056678039874816,0.010949815900552698,0.10826360633769523,0.1677744984176896,0.12710041891478435
213,0.3988223788139828,0.1940237081804993,0.007372375201011668,-0.031025680034401766,0.1999956670679181,0.22892847832043844,0.3390429931184408,0.3773559483438146
214,1.4119534017233006,1.6937942232538212,-0.19096798463750642,-0.30030858187108317,7.966029001111655,8.646547375062386,0.34275970276936685,0.6024535008646549
215,0.03129699273165852,0.0001220703125,-0.0005464585778788027,-1.9445588000001243e-05,0.12736045707329072,0.06538927908620908,0.07874368514455836,0.06261552624036655
216,0.11754464721596891,0.04111015688516184,-0.01948930180324193,0.007396187310328562,0.13241833158832858,0.05983818517613001,0.11640954977037354,0.27544281512343693
217,0.0611087507968548,0.010867857604548148,0.0099581381442489,0.00185104963962022,0.07737662575150794,0.037041262810121434,0.06920687700728537,0.08889619123411997
